"id"	"addtoname"	"name"	"subscript"	"superscript"	"status"	"%"
"ls:fr:entry:30059"	"se "	"porter"	""	""	"2"	"100"
"ls:fr:entry:30060"	""	"fortune"	""	"2"	"2"	"100"
"ls:fr:entry:30061"	""	"prise de sang"	""	""	"2"	"100"
"ls:fr:entry:30062"	""	"galop"	""	""	"2"	"100"
"ls:fr:entry:30063"	""	"entrevue"	""	""	"2"	"100"
"ls:fr:entry:30064"	""	"fourreau"	""	""	"2"	"100"
"ls:fr:entry:30065"	""	"réfrigérateur"	""	""	"2"	"100"
"ls:fr:entry:30066"	""	"frémissement"	""	""	"2"	"100"
"ls:fr:entry:30067"	""	"ministre du culte"	""	""	"2"	"100"
"ls:fr:entry:30068"	""	"frigo"	""	""	"2"	"100"
"ls:fr:entry:30069"	""	"regret"	""	""	"2"	"100"
"ls:fr:entry:30070"	""	"funérailles"	""	""	"2"	"100"
"ls:fr:entry:30071"	""	"fusil"	""	"2"	"2"	"100"
"ls:fr:entry:30072"	""	"combat"	""	""	"2"	"100"
"ls:fr:entry:30073"	""	"haïr"	""	""	"2"	"100"
"ls:fr:entry:30074"	""	"hécatombe"	""	""	"2"	"100"
"ls:fr:entry:30075"	""	"hésitation"	""	""	"2"	"100"
"ls:fr:entry:30076"	""	"hilarité"	""	""	"2"	"100"
"ls:fr:entry:30077"	""	"homicide"	"Adj"	""	"2"	"100"
"ls:fr:entry:30078"	""	"homicide"	"N"	""	"2"	"100"
"ls:fr:entry:30079"	""	"hostilité"	""	""	"2"	"100"
"ls:fr:entry:30080"	""	"exagération"	""	""	"2"	"100"
"ls:fr:entry:30081"	""	"hurlement"	""	""	"2"	"100"
"ls:fr:entry:30082"	""	"exclamation"	""	""	"2"	"100"
"ls:fr:entry:30083"	""	"mort"	"N, masc"	""	"2"	"100"
"ls:fr:entry:30084"	""	"excuse"	""	""	"2"	"100"
"ls:fr:entry:30085"	"s’"	"excuser"	""	""	"2"	"100"
"ls:fr:entry:30086"	""	"exposé"	"N"	""	"2"	"100"
"ls:fr:entry:30087"	""	"extase"	""	""	"2"	"100"
"ls:fr:entry:30088"	""	"commérage"	""	""	"2"	"100"
"ls:fr:entry:30089"	""	"complimenter"	""	""	"2"	"100"
"ls:fr:entry:30090"	""	"gémissement"	""	""	"2"	"100"
"ls:fr:entry:30091"	""	"comptoir"	""	""	"2"	"100"
"ls:fr:entry:30092"	""	"gratitude"	""	""	"2"	"100"
"ls:fr:entry:30093"	""	"grognement"	""	""	"2"	"100"
"ls:fr:entry:30095"	""	"corps à corps"	""	""	"2"	"100"
"ls:fr:entry:30096"	""	"remède"	""	""	"2"	"100"
"ls:fr:entry:30097"	""	"coup de balai"	""	""	"2"	"100"
"ls:fr:entry:30098"	""	"coup de foudre"	""	""	"2"	"100"
"ls:fr:entry:30099"	""	"remontrance"	""	""	"2"	"100"
"ls:fr:entry:30100"	""	"coup de soleil"	""	""	"2"	"100"
"ls:fr:entry:30101"	""	"remords"	""	""	"2"	"100"
"ls:fr:entry:30102"	""	"repentir"	""	""	"3"	"100"
"ls:fr:entry:30103"	""	"tact"	""	""	"2"	"100"
"ls:fr:entry:30104"	"se "	"repentir"	""	""	"2"	"100"
"ls:fr:entry:30105"	""	"vainqueur"	"N"	""	"2"	"100"
"ls:fr:entry:30106"	""	"verve"	""	""	"2"	"100"
"ls:fr:entry:30107"	""	"vexation"	""	""	"2"	"100"
"ls:fr:entry:30108"	""	"volte-face"	""	""	"2"	"100"
"ls:fr:entry:30109"	""	"répugnance"	""	""	"2"	"100"
"ls:fr:entry:30110"	""	"crainte"	""	""	"2"	"100"
"ls:fr:entry:30111"	""	"cri"	""	""	"2"	"100"
"ls:fr:entry:30112"	""	"tactique"	"Adj"	""	"2"	"100"
"ls:fr:entry:30113"	""	"répulsion"	""	""	"2"	"100"
"ls:fr:entry:30114"	""	"mutisme"	""	""	"2"	"100"
"ls:fr:entry:30115"	""	"ressentiment"	""	""	"2"	"100"
"ls:fr:entry:30116"	""	"obsèques"	""	""	"2"	"100"
"ls:fr:entry:30117"	""	"ordonnance"	""	""	"2"	"100"
"ls:fr:entry:30118"	""	"tactique"	"N"	""	"2"	"100"
"ls:fr:entry:30119"	""	"criminel"	"Adj"	""	"2"	"100"
"ls:fr:entry:30120"	""	"criminel"	"N"	""	"1"	"100"
"ls:fr:entry:30121"	""	"rumeur"	""	""	"2"	"100"
"ls:fr:entry:30122"	""	"rugissement"	""	""	"2"	"100"
"ls:fr:entry:30123"	""	"témoignage"	""	""	"2"	"100"
"ls:fr:entry:30124"	""	"théorie"	""	"1"	"2"	"100"
"ls:fr:entry:30125"	""	"théorie"	""	"2"	"2"	"100"
"ls:fr:entry:30126"	""	"thèse"	""	""	"2"	"100"
"ls:fr:entry:30127"	""	"tigre"	""	""	"2"	"100"
"ls:fr:entry:30128"	""	"tigresse"	""	""	"2"	"100"
"ls:fr:entry:30129"	""	"testament"	""	""	"2"	"100"
"ls:fr:entry:30130"	""	"timbre"	""	"2"	"2"	"100"
"ls:fr:entry:30131"	""	"tir"	""	""	"2"	"100"
"ls:fr:entry:30132"	""	"testicule"	""	""	"2"	"100"
"ls:fr:entry:30133"	""	"tête-à-queue"	""	""	"2"	"100"
"ls:fr:entry:30134"	""	"richesse"	""	""	"2"	"100"
"ls:fr:entry:30135"	""	"témoin"	"N, masc"	""	"2"	"100"
"ls:fr:entry:30136"	""	"tonneau"	""	""	"2"	"100"
"ls:fr:entry:30137"	""	"tirage"	""	""	"2"	"100"
"ls:fr:entry:30138"	""	"adhérer"	""	""	"2"	"100"
"ls:fr:entry:30140"	""	"vociférer"	""	""	"1"	"100"
"ls:fr:entry:30141"	""	"syncrétisme"	""	""	"2"	"100"
"ls:fr:entry:30142"	""	"aplati"	""	""	"2"	"100"
"ls:fr:entry:30144"	""	"tabac"	""	"2"	"2"	"100"
"ls:fr:entry:30145"	""	"pioche"	""	""	"2"	"100"
"ls:fr:entry:30146"	""	"mari"	""	""	"2"	"100"
"ls:fr:entry:30147"	""	"mariée"	""	""	"2"	"100"
"ls:fr:entry:30148"	""	"tournevis"	""	""	"2"	"100"
"ls:fr:entry:30151"	""	"binette"	""	"1"	"2"	"100"
"ls:fr:entry:30152"	""	"biner"	""	""	"2"	"100"
"ls:fr:entry:30153"	""	"binette"	""	"2"	"2"	"100"
"ls:fr:entry:30154"	""	"bêche"	""	""	"2"	"100"
"ls:fr:entry:30155"	""	"bêcher"	""	""	"2"	"100"
"ls:fr:entry:30156"	""	"burin"	""	""	"2"	"100"
"ls:fr:entry:30157"	""	"marcheur"	""	""	"2"	"100"
"ls:fr:entry:30158"	""	"marcheuse"	""	""	"2"	"100"
"ls:fr:entry:30159"	""	"brossé"	""	""	"2"	"100"
"ls:fr:entry:30160"	""	"scie"	""	""	"2"	"100"
"ls:fr:entry:30161"	""	"buriner"	""	""	"2"	"100"
"ls:fr:entry:30162"	""	"buriné"	""	""	"1"	"100"
"ls:fr:entry:30164"	""	"rabot"	""	""	"3"	"100"
"ls:fr:entry:30165"	""	"tenaille"	""	""	"2"	"100"
"ls:fr:entry:30166"	""	"divorcé"	"Adj"	""	"2"	"100"
"ls:fr:entry:30167"	""	"divorcé"	"N"	""	"2"	"100"
"ls:fr:entry:30168"	""	"divorcée"	""	""	"2"	"100"
"ls:fr:entry:30169"	""	"marié"	"N"	""	"2"	"100"
"ls:fr:entry:30171"	""	"époux"	""	""	"2"	"100"
"ls:fr:entry:30173"	""	"épouse"	""	""	"2"	"100"
"ls:fr:entry:30174"	"se "	"fiancer"	""	""	"2"	"100"
"ls:fr:entry:30175"	""	"fiancer"	""	""	"2"	"100"
"ls:fr:entry:30176"	""	"fiançailles"	""	""	"2"	"100"
"ls:fr:entry:30177"	""	"fiancé"	"Adj"	""	"2"	"100"
"ls:fr:entry:30178"	""	"fiancée"	""	""	"2"	"100"
"ls:fr:entry:30180"	""	"administrer"	""	"1"	"3"	"100"
"ls:fr:entry:30181"	""	"voyou"	"Adj"	""	"2"	"100"
"ls:fr:entry:30182"	""	"truelle"	""	""	"2"	"100"
"ls:fr:entry:30183"	""	"arrosoir"	""	""	"2"	"100"
"ls:fr:entry:30184"	""	"arroser"	""	""	"2"	"100"
"ls:fr:entry:30186"	""	"souverain"	"N"	""	"3"	"100"
"ls:fr:entry:30187"	""	"accompagnement"	""	""	"3"	"100"
"ls:fr:entry:30188"	""	"achèvement"	""	""	"3"	"100"
"ls:fr:entry:30189"	""	"accompagnateur"	""	""	"3"	"100"
"ls:fr:entry:30190"	""	"accompagnatrice"	""	""	"3"	"100"
"ls:fr:entry:30191"	""	"acquisition"	""	""	"3"	"100"
"ls:fr:entry:30194"	""	"accomplissement"	""	""	"2"	"100"
"ls:fr:entry:30195"	""	"désaccord"	""	""	"3"	"100"
"ls:fr:entry:30196"	""	"présence"	""	""	"2"	"100"
"ls:fr:entry:30197"	""	"inactif"	""	""	"2"	"100"
"ls:fr:entry:30198"	""	"activement"	""	""	"3"	"100"
"ls:fr:entry:30199"	""	"inaction"	""	""	"3"	"100"
"ls:fr:entry:30200"	""	"absent"	"Adj"	""	"3"	"100"
"ls:fr:entry:30201"	""	"actuellement"	""	""	"3"	"100"
"ls:fr:entry:30202"	""	"actrice"	""	""	"3"	"100"
"ls:fr:entry:30203"	""	"adaptation"	""	""	"3"	"100"
"ls:fr:entry:30204"	""	"cognée"	""	""	"3"	"100"
"ls:fr:entry:30205"	""	"accouchement"	""	""	"3"	"100"
"ls:fr:entry:30206"	""	"parturiente"	""	""	"3"	"100"
"ls:fr:entry:30207"	""	"accoucheur"	""	""	"3"	"100"
"ls:fr:entry:30208"	""	"accoucheuse"	""	""	"3"	"100"
"ls:fr:entry:30209"	""	"décrocher"	""	""	"3"	"100"
"ls:fr:entry:30210"	""	"accrochage"	""	""	"3"	"100"
"ls:fr:entry:30211"	""	"accueil"	""	""	"3"	"100"
"ls:fr:entry:30212"	""	"accumulation"	""	""	"3"	"100"
"ls:fr:entry:30213"	""	"absolu"	"Adj"	""	"2"	"100"
"ls:fr:entry:30214"	""	"accusateur"	"N"	""	"3"	"100"
"ls:fr:entry:30215"	""	"accusatrice"	""	""	"3"	"100"
"ls:fr:entry:30216"	""	"aplatissage"	""	""	"3"	"100"
"ls:fr:entry:30217"	""	"écrabouiller"	""	""	"3"	"100"
"ls:fr:entry:30218"	""	"absent"	"N"	""	"3"	"100"
"ls:fr:entry:30221"	""	"bousiller"	""	""	"3"	"100"
"ls:fr:entry:30222"	""	"plaquer"	""	""	"3"	"100"
"ls:fr:entry:30223"	""	"dégrader"	""	""	"2"	"100"
"ls:fr:entry:30224"	""	"en butte"	""	""	"3"	"100"
"ls:fr:entry:30225"	""	"rabaisser"	""	""	"3"	"100"
"ls:fr:entry:30226"	""	"absente"	""	""	"3"	"100"
"ls:fr:entry:30227"	""	"adaptable"	""	""	"3"	"100"
"ls:fr:entry:30228"	""	"abattu"	""	""	"3"	"100"
"ls:fr:entry:30229"	""	"adaptatif"	""	""	"3"	"100"
"ls:fr:entry:30230"	""	"visé"	""	""	"3"	"100"
"ls:fr:entry:30231"	""	"abonnement"	""	""	"2"	"100"
"ls:fr:entry:30232"	""	"abonné"	"N"	""	"2"	"100"
"ls:fr:entry:30233"	""	"adaptateur"	""	""	"3"	"100"
"ls:fr:entry:30234"	""	"accusé"	"N"	""	"3"	"100"
"ls:fr:entry:30235"	""	"adaptatrice"	""	""	"3"	"100"
"ls:fr:entry:30236"	""	"abonnée"	""	""	"2"	"100"
"ls:fr:entry:30237"	""	"accusée"	""	""	"3"	"100"
"ls:fr:entry:30238"	""	"absorbable"	""	""	"3"	"100"
"ls:fr:entry:30239"	""	"désabonner"	""	""	"2"	"100"
"ls:fr:entry:30240"	""	"absorbant"	""	""	"3"	"100"
"ls:fr:entry:30241"	""	"absorption"	""	""	"3"	"100"
"ls:fr:entry:30242"	""	"accusateur"	"Adj"	""	"3"	"100"
"ls:fr:entry:30243"	""	"abus"	""	""	"3"	"100"
"ls:fr:entry:30244"	""	"additionné"	""	""	"3"	"100"
"ls:fr:entry:30245"	""	"administration"	""	"2"	"3"	"100"
"ls:fr:entry:30246"	""	"décélérer"	""	""	"3"	"100"
"ls:fr:entry:30247"	""	"addition"	""	""	"3"	"100"
"ls:fr:entry:30248"	""	"additionneur"	""	""	"3"	"100"
"ls:fr:entry:30249"	""	"admission"	""	""	"3"	"100"
"ls:fr:entry:30250"	""	"administrateur"	""	"2"	"3"	"100"
"ls:fr:entry:30251"	""	"accusé"	"Adj"	""	"3"	"100"
"ls:fr:entry:30252"	""	"achat"	""	""	"3"	"100"
"ls:fr:entry:30253"	""	"acheteur"	""	""	"3"	"100"
"ls:fr:entry:30254"	""	"acheteuse"	""	""	"3"	"100"
"ls:fr:entry:30255"	""	"achetable"	""	""	"3"	"100"
"ls:fr:entry:30256"	""	"administrable"	""	"2"	"3"	"100"
"ls:fr:entry:30257"	""	"abaisser"	""	""	"3"	"100"
"ls:fr:entry:30258"	"s’"	"abaisser"	""	""	"2"	"100"
"ls:fr:entry:30259"	""	"élévation"	""	""	"3"	"100"
"ls:fr:entry:30260"	""	"accélération"	""	""	"3"	"100"
"ls:fr:entry:30261"	""	"accélérateur"	"Adj"	""	"3"	"100"
"ls:fr:entry:30262"	""	"nettoyage"	""	""	"2"	"100"
"ls:fr:entry:30263"	""	"nettoyeur"	"N"	""	"2"	"100"
"ls:fr:entry:30264"	""	"nettoyant"	"Adj"	""	"2"	"100"
"ls:fr:entry:30265"	""	"nettoyant"	"N"	""	"2"	"100"
"ls:fr:entry:30266"	""	"nettoyable"	""	""	"3"	"100"
"ls:fr:entry:30267"	"s’"	"abîmer"	""	""	"2"	"100"
"ls:fr:entry:30268"	"s’"	"abriter"	""	""	"2"	"100"
"ls:fr:entry:30269"	""	"acceptable"	""	""	"3"	"100"
"ls:fr:entry:30270"	""	"acceptation"	""	""	"3"	"100"
"ls:fr:entry:30271"	""	"accepté"	""	""	"3"	"100"
"ls:fr:entry:30272"	""	"accessible"	""	""	"3"	"100"
"ls:fr:entry:30273"	""	"accéder"	""	""	"2"	"100"
"ls:fr:entry:30274"	""	"accidenté"	"N"	""	"3"	"100"
"ls:fr:entry:30275"	""	"agilité"	""	""	"3"	"100"
"ls:fr:entry:30276"	""	"aéroportuaire"	""	""	"3"	"100"
"ls:fr:entry:30277"	""	"agilement"	""	""	"3"	"100"
"ls:fr:entry:30278"	"s’"	"agir"	""	""	"2"	"100"
"ls:fr:entry:30280"	"s’"	"agiter"	""	""	"3"	"100"
"ls:fr:entry:30281"	""	"admiratif"	""	""	"3"	"100"
"ls:fr:entry:30282"	"s’"	"affaiblir"	""	""	"3"	"100"
"ls:fr:entry:30284"	""	"affaiblissant"	""	""	"3"	"100"
"ls:fr:entry:30285"	""	"rempli"	""	""	"3"	"100"
"ls:fr:entry:30286"	""	"affectionner"	""	""	"2"	"100"
"ls:fr:entry:30287"	""	"agréablement"	""	""	"3"	"100"
"ls:fr:entry:30288"	""	"agressivement"	""	""	"3"	"100"
"ls:fr:entry:30289"	""	"agresseur"	""	""	"2"	"100"
"ls:fr:entry:30290"	""	"agressé"	"N"	""	"3"	"100"
"ls:fr:entry:30291"	""	"agressée"	""	""	"3"	"100"
"ls:fr:entry:30292"	""	"agression"	""	""	"2"	"100"
"ls:fr:entry:30293"	""	"soulevé"	""	""	"3"	"100"
"ls:fr:entry:30294"	""	"transporté"	""	""	"3"	"100"
"ls:fr:entry:30295"	""	"agressé"	"Adj"	""	"3"	"100"
"ls:fr:entry:30296"	""	"agressif"	""	""	"2"	"100"
"ls:fr:entry:30297"	""	"affectueusement"	""	""	"3"	"100"
"ls:fr:entry:30298"	""	"admirable"	""	""	"3"	"100"
"ls:fr:entry:30299"	""	"agricole"	""	""	"3"	"100"
"ls:fr:entry:30300"	""	"affectueux"	""	""	"3"	"100"
"ls:fr:entry:30301"	""	"agriculteur"	""	""	"3"	"100"
"ls:fr:entry:30302"	""	"agricultrice"	""	""	"3"	"100"
"ls:fr:entry:30303"	""	"affichage"	""	""	"3"	"100"
"ls:fr:entry:30305"	""	"admirateur"	""	""	"3"	"100"
"ls:fr:entry:30306"	""	"admiratrice"	""	""	"3"	"100"
"ls:fr:entry:30307"	""	"afficheur"	""	""	"3"	"100"
"ls:fr:entry:30309"	""	"afficheuse"	""	""	"3"	"100"
"ls:fr:entry:30310"	""	"aidé"	""	""	"3"	"100"
"ls:fr:entry:30312"	""	"affirmation"	""	""	"3"	"100"
"ls:fr:entry:30313"	""	"amabilité"	""	""	"3"	"100"
"ls:fr:entry:30314"	""	"aimablement"	""	""	"3"	"100"
"ls:fr:entry:30315"	""	"ado"	"N, masc"	""	"3"	"100"
"ls:fr:entry:30316"	""	"amoureusement"	""	""	"3"	"100"
"ls:fr:entry:30317"	""	"adolescent"	"Adj"	""	"3"	"100"
"ls:fr:entry:30318"	""	"nettoyeuse"	""	""	"2"	"100"
"ls:fr:entry:30319"	""	"affirmatif"	""	""	"2"	"100"
"ls:fr:entry:30320"	""	"adolescente"	""	""	"3"	"100"
"ls:fr:entry:30321"	""	"aînesse"	""	""	"3"	"100"
"ls:fr:entry:30322"	""	"affirmateur"	""	""	"2"	"100"
"ls:fr:entry:30323"	""	"adoption"	""	""	"2"	"100"
"ls:fr:entry:30324"	""	"adoptable"	""	""	"2"	"100"
"ls:fr:entry:30325"	""	"affolement"	""	""	"2"	"100"
"ls:fr:entry:30326"	""	"adoptant"	"Adj"	""	"2"	"100"
"ls:fr:entry:30327"	""	"adoptant"	"N"	""	"2"	"100"
"ls:fr:entry:30328"	""	"affolé"	""	""	"2"	"100"
"ls:fr:entry:30329"	""	"adoptante"	""	""	"2"	"100"
"ls:fr:entry:30330"	""	"adoptif"	""	""	"2"	"100"
"ls:fr:entry:30331"	""	"affolant"	""	""	"3"	"100"
"ls:fr:entry:30332"	""	"affrontement"	""	""	"2"	"100"
"ls:fr:entry:30333"	""	"adorablement"	""	""	"3"	"100"
"ls:fr:entry:30336"	""	"agacé"	""	""	"3"	"100"
"ls:fr:entry:30337"	""	"adoratif"	""	""	"3"	"100"
"ls:fr:entry:30338"	""	"agaçant"	""	""	"3"	"100"
"ls:fr:entry:30339"	""	"adorateur"	""	""	"3"	"100"
"ls:fr:entry:30340"	""	"aggravant"	""	""	"2"	"100"
"ls:fr:entry:30341"	""	"adoratrice"	""	""	"3"	"100"
"ls:fr:entry:30342"	""	"aggravation"	""	""	"2"	"100"
"ls:fr:entry:30343"	""	"adverse"	""	""	"2"	"100"
"ls:fr:entry:30344"	""	"adroitement"	""	""	"2"	"100"
"ls:fr:entry:30345"	""	"adulte"	"N, masc"	""	"2"	"100"
"ls:fr:entry:30346"	""	"administration"	""	"1"	"3"	"100"
"ls:fr:entry:30347"	""	"administrateur"	""	"1"	"3"	"100"
"ls:fr:entry:30348"	""	"administrable"	""	"1"	"3"	"100"
"ls:fr:entry:30349"	""	"allemand"	"Adj"	""	"2"	"100"
"ls:fr:entry:30350"	""	"ambiguïté"	""	""	"3"	"100"
"ls:fr:entry:30351"	""	"aérien"	""	""	"2"	"100"
"ls:fr:entry:30352"	""	"ambitieux"	"Adj"	""	"3"	"100"
"ls:fr:entry:30353"	""	"ambitieux"	"N"	""	"3"	"100"
"ls:fr:entry:30354"	""	"ajouté"	""	""	"2"	"100"
"ls:fr:entry:30355"	""	"ambitieuse"	""	""	"3"	"100"
"ls:fr:entry:30356"	""	"Allemande"	""	""	"2"	"100"
"ls:fr:entry:30357"	""	"ambulancier"	""	""	"3"	"100"
"ls:fr:entry:30358"	""	"ajout"	""	""	"2"	"100"
"ls:fr:entry:30359"	""	"ambulancière"	""	""	"3"	"100"
"ls:fr:entry:30360"	""	"amélioration"	""	""	"3"	"100"
"ls:fr:entry:30361"	""	"ajustement"	""	""	"2"	"100"
"ls:fr:entry:30362"	""	"ajusteur"	""	""	"2"	"100"
"ls:fr:entry:30363"	""	"ajusteuse"	""	""	"2"	"100"
"ls:fr:entry:30364"	""	"ajustable"	""	""	"2"	"100"
"ls:fr:entry:30365"	""	"améliorable"	""	""	"3"	"100"
"ls:fr:entry:30366"	""	"allergique"	""	""	"2"	"100"
"ls:fr:entry:30367"	""	"alimentaire"	""	""	"2"	"100"
"ls:fr:entry:30368"	""	"allongement"	""	"1"	"2"	"100"
"ls:fr:entry:30369"	""	"alarmer"	""	""	"2"	"100"
"ls:fr:entry:30370"	""	"alarmant"	""	""	"2"	"100"
"ls:fr:entry:30371"	"s’"	"alarmer"	""	""	"2"	"100"
"ls:fr:entry:30372"	""	"alcoolique"	"Adj"	""	"2"	"100"
"ls:fr:entry:30373"	""	"Amérique du Nord"	""	""	"2"	"100"
"ls:fr:entry:30374"	""	"alcoolisé"	""	""	"2"	"100"
"ls:fr:entry:30375"	""	"Américain"	"N"	""	"3"	"100"
"ls:fr:entry:30376"	""	"Américaine"	""	""	"3"	"100"
"ls:fr:entry:30377"	""	"amie"	""	""	"2"	"100"
"ls:fr:entry:30378"	""	"allusif"	""	""	"2"	"100"
"ls:fr:entry:30379"	""	"alphabétique"	""	""	"2"	"100"
"ls:fr:entry:30380"	""	"alphabétiquement"	""	""	"2"	"100"
"ls:fr:entry:30381"	""	"ami"	"Adj"	""	"2"	"100"
"ls:fr:entry:30382"	""	"alternatif"	""	""	"2"	"100"
"ls:fr:entry:30383"	""	"amatrice"	""	""	"2"	"100"
"ls:fr:entry:30384"	""	"amateur"	"Adj"	""	"2"	"100"
"ls:fr:entry:30385"	""	"ambiant"	""	""	"2"	"100"
"ls:fr:entry:30387"	""	"annonce"	""	""	"3"	"100"
"ls:fr:entry:30388"	""	"appareillage"	""	""	"2"	"100"
"ls:fr:entry:30389"	""	"annulation"	""	""	"3"	"100"
"ls:fr:entry:30390"	""	"apparemment"	""	""	"2"	"100"
"ls:fr:entry:30391"	""	"annulable"	""	""	"3"	"100"
"ls:fr:entry:30392"	""	"anormalité"	""	""	"3"	"100"
"ls:fr:entry:30393"	""	"anormalement"	""	""	"3"	"100"
"ls:fr:entry:30394"	""	"anxieusement"	""	""	"3"	"100"
"ls:fr:entry:30395"	""	"anxieux"	"N"	""	"3"	"100"
"ls:fr:entry:30397"	""	"anxieux"	"Adj"	""	"3"	"100"
"ls:fr:entry:30398"	""	"anxiogène"	""	""	"3"	"100"
"ls:fr:entry:30399"	""	"anxieuse"	""	""	"3"	"100"
"ls:fr:entry:30400"	""	"appartenance"	""	""	"2"	"100"
"ls:fr:entry:30401"	""	"appauvrissement"	""	""	"2"	"100"
"ls:fr:entry:30402"	""	"appauvrissant"	""	""	"2"	"100"
"ls:fr:entry:30403"	""	"appel"	""	""	"2"	"100"
"ls:fr:entry:30404"	""	"appétissant"	""	""	"2"	"100"
"ls:fr:entry:30405"	""	"apaisement"	""	""	"3"	"100"
"ls:fr:entry:30406"	""	"apéritif"	"Adj"	""	"3"	"100"
"ls:fr:entry:30407"	""	"amusement"	""	""	"3"	"100"
"ls:fr:entry:30408"	""	"en apparence"	""	""	"2"	"100"
"ls:fr:entry:30409"	""	"amusant"	""	""	"3"	"100"
"ls:fr:entry:30410"	""	"amusé"	""	""	"3"	"100"
"ls:fr:entry:30411"	""	"calculer"	""	""	"3"	"100"
"ls:fr:entry:30412"	""	"calculable"	""	""	"3"	"100"
"ls:fr:entry:30413"	""	"calme"	"N"	""	"3"	"100"
"ls:fr:entry:30414"	""	"calmement"	""	""	"3"	"100"
"ls:fr:entry:30415"	""	"camarade"	"N, fém"	""	"3"	"100"
"ls:fr:entry:30416"	""	"campagnard"	"Adj"	""	"3"	"100"
"ls:fr:entry:30417"	""	"campagnard"	"N"	""	"3"	"100"
"ls:fr:entry:30418"	""	"campagnarde"	""	""	"3"	"100"
"ls:fr:entry:30419"	""	"accidenté"	"Adj"	""	"3"	"100"
"ls:fr:entry:30420"	""	"campement"	""	""	"3"	"100"
"ls:fr:entry:30421"	""	"bactérien"	""	""	"3"	"100"
"ls:fr:entry:30422"	""	"voyageur"	"N"	""	"2"	"100"
"ls:fr:entry:30423"	""	"contenu"	"N"	""	"2"	"100"
"ls:fr:entry:30424"	""	"connaissance"	""	""	"2"	"100"
"ls:fr:entry:30426"	""	"campeur"	""	""	"3"	"100"
"ls:fr:entry:30427"	""	"campeuse"	""	""	"3"	"100"
"ls:fr:entry:30428"	""	"cancéreux"	"Adj"	""	"3"	"100"
"ls:fr:entry:30429"	""	"cancéreux"	"N"	""	"3"	"100"
"ls:fr:entry:30430"	""	"cancéreuse"	""	""	"3"	"100"
"ls:fr:entry:30431"	""	"candidate"	""	""	"3"	"100"
"ls:fr:entry:30432"	""	"incapable"	""	""	"3"	"100"
"ls:fr:entry:30434"	""	"capitaliste"	"Adj"	""	"3"	"100"
"ls:fr:entry:30435"	""	"capricieux"	"N"	""	"3"	"100"
"ls:fr:entry:30436"	""	"capricieuse"	""	""	"3"	"100"
"ls:fr:entry:30437"	""	"capricieux"	"Adj"	""	"3"	"100"
"ls:fr:entry:30438"	""	"capture"	""	""	"3"	"100"
"ls:fr:entry:30439"	"se "	"bagarrer"	""	""	"3"	"100"
"ls:fr:entry:30440"	""	"bagarreur"	"Adj"	""	"3"	"100"
"ls:fr:entry:30441"	"se "	"caractériser"	""	""	"3"	"100"
"ls:fr:entry:30442"	""	"caractéristique"	"Adj"	""	"3"	"100"
"ls:fr:entry:30443"	""	"baigneur"	""	""	"3"	"100"
"ls:fr:entry:30444"	""	"caresse"	""	""	"3"	"100"
"ls:fr:entry:30445"	""	"baigneuse"	""	""	"3"	"100"
"ls:fr:entry:30446"	""	"bâillement"	""	""	"2"	"100"
"ls:fr:entry:30449"	""	"bisou"	""	""	"3"	"100"
"ls:fr:entry:30451"	""	"camping"	""	""	"3"	"100"
"ls:fr:entry:30452"	"se "	"balader"	""	""	"3"	"100"
"ls:fr:entry:30453"	""	"balayeur"	""	""	"3"	"100"
"ls:fr:entry:30454"	""	"saleté"	""	""	"2"	"100"
"ls:fr:entry:30456"	""	"balayeuse"	""	""	"2"	"100"
"ls:fr:entry:30457"	""	"carieux"	""	""	"3"	"100"
"ls:fr:entry:30458"	""	"carié"	""	""	"3"	"100"
"ls:fr:entry:30459"	""	"baleiné"	""	""	"3"	"100"
"ls:fr:entry:30460"	""	"banalité"	""	""	"3"	"100"
"ls:fr:entry:30461"	""	"banalement"	""	""	"3"	"100"
"ls:fr:entry:30462"	""	"bananier"	"Adj"	""	"3"	"100"
"ls:fr:entry:30463"	""	"régime"	""	"2"	"3"	"100"
"ls:fr:entry:30464"	""	"banlieusard"	"N"	""	"3"	"100"
"ls:fr:entry:30465"	""	"banlieusarde"	""	""	"3"	"100"
"ls:fr:entry:30466"	""	"banlieusard"	"Adj"	""	"3"	"100"
"ls:fr:entry:30467"	""	"bancaire"	""	""	"2"	"100"
"ls:fr:entry:30468"	""	"banquier"	""	""	"3"	"100"
"ls:fr:entry:30469"	""	"banquière"	""	""	"3"	"100"
"ls:fr:entry:30470"	""	"barman"	""	""	"3"	"100"
"ls:fr:entry:30471"	""	"barmaid"	""	""	"3"	"100"
"ls:fr:entry:30472"	""	"carré"	"Adj"	""	"3"	"100"
"ls:fr:entry:30473"	""	"cassant"	""	""	"3"	"100"
"ls:fr:entry:30474"	""	"barbouze"	""	""	"3"	"100"
"ls:fr:entry:30475"	""	"barbu"	"N"	""	"3"	"100"
"ls:fr:entry:30476"	""	"barbu"	"Adj"	""	"3"	"100"
"ls:fr:entry:30477"	""	"bassesse"	""	""	"3"	"100"
"ls:fr:entry:30478"	""	"bassement"	""	""	"3"	"100"
"ls:fr:entry:30479"	""	"fondé"	""	""	"3"	"100"
"ls:fr:entry:30480"	""	"basket-ball"	""	""	"3"	"100"
